,GoodCustomer,Gender,ForeignWorker,Single,Age,LoanDuration,PurposeOfLoan,LoanAmount,LoanRateAsPercentOfIncome,YearsAtCurrentHome,NumberOfOtherLoansAtBank,NumberOfLiableIndividuals,HasTelephone,CheckingAccountBalance_geq_0,CheckingAccountBalance_geq_200,SavingsAccountBalance_geq_100,SavingsAccountBalance_geq_500,MissedPayments,NoCurrentLoan,CriticalAccountOrLoansElsewhere,OtherLoansAtBank,OtherLoansAtStore,HasCoapplicant,HasGuarantor,OwnsHouse,RentsHouse,Unemployed,YearsAtCurrentJob_lt_1,YearsAtCurrentJob_geq_4,JobClassIsSkilled
4609,1,Male,0,0,58,19,Retraining,1501,4,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4610,-1,Male,0,0,30,10,NewCar,4434,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
4611,-1,Male,0,1,19,35,NewCar,8178,3,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4612,0,Female,0,0,31,39,UsedCar,7799,4,4,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4613,1,Male,0,0,44,16,NewCar,3078,1,2,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4614,1,Female,0,0,53,22,Furniture,2201,4,4,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
4615,0,Female,0,0,25,15,NewCar,3464,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4616,1,Male,0,0,39,12,Electronics,1268,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4617,1,Male,0,0,42,43,NewCar,8458,2,4,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4618,0,Female,0,0,34,15,UsedCar,250,4,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4619,0,Male,0,1,30,15,NewCar,250,4,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4620,1,Male,0,1,28,26,Business,4919,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
4621,-1,Male,0,1,41,26,NewCar,7211,2,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4622,-1,Male,0,0,41,4,Electronics,250,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4623,0,Male,0,1,42,37,NewCar,7567,2,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4624,1,Male,0,1,32,4,Business,2205,4,2,4,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4625,1,Male,0,0,45,25,Furniture,4961,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4626,1,Male,0,1,23,51,NewCar,8592,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4627,0,Male,0,0,31,24,NewCar,2863,4,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
4628,1,Male,0,1,55,28,UsedCar,6454,3,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4629,1,Female,0,0,28,15,Electronics,250,4,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4630,0,Male,0,0,31,4,Furniture,859,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
4631,1,Female,0,1,19,6,Furniture,1737,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
4632,1,Male,0,1,52,16,Electronics,4557,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4633,1,Male,0,1,33,28,Furniture,7436,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4634,1,Male,0,1,34,39,Furniture,6703,4,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
4635,1,Male,0,1,44,5,NewCar,3355,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4636,0,Female,0,0,25,25,Furniture,1745,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
4637,-1,Male,0,0,44,20,Electronics,2875,2,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
4638,0,Male,0,1,43,26,NewCar,6683,4,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4639,-1,Female,0,0,21,30,NewCar,6141,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4640,0,Female,0,0,25,13,Furniture,250,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
4641,1,Male,0,0,28,17,Electronics,2595,2,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4642,1,Male,0,0,35,9,Electronics,2606,4,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4643,-1,Male,0,1,31,36,UsedCar,3748,4,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4644,0,Male,0,1,47,38,Furniture,6009,4,4,2,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1
4645,-1,Male,0,1,41,25,NewCar,5929,4,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4646,0,Male,0,0,19,16,Electronics,891,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
4647,1,Male,0,1,59,9,Furniture,532,3,4,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4648,1,Male,0,0,36,19,NewCar,2355,4,4,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1
4649,-1,Male,0,1,22,45,NewCar,9491,1,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
4650,0,Female,0,0,22,20,UsedCar,5177,3,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4651,1,Male,0,1,36,15,Furniture,4033,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4652,0,Male,0,0,38,34,Furniture,700,4,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4653,1,Female,0,0,26,20,Education,250,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4654,0,Male,0,1,45,14,NewCar,828,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4655,1,Male,0,1,28,4,NewCar,2810,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4656,0,Male,0,1,19,42,Education,5288,3,3,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1
4657,0,Male,0,1,30,33,Electronics,4493,4,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
4658,0,Male,0,0,23,13,NewCar,5772,2,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4659,0,Male,0,1,54,33,NewCar,8933,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4660,-1,Female,0,1,38,24,NewCar,1361,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4661,0,Male,0,1,46,27,NewCar,3936,2,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4662,-1,Female,0,0,38,24,Furniture,3347,4,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4663,1,Female,0,0,57,4,Furniture,250,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4664,0,Male,0,1,54,26,NewCar,1642,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
4665,1,Female,0,0,31,29,NewCar,4987,3,4,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4666,0,Female,0,0,42,11,NewCar,2582,4,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4667,1,Male,0,1,45,4,NewCar,472,4,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
4668,0,Female,0,0,22,20,NewCar,250,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4669,1,Female,0,0,29,17,Electronics,6287,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
4670,0,Male,0,1,19,9,NewCar,721,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4671,0,Male,0,0,19,11,Furniture,250,2,3,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4672,1,Male,0,1,35,19,Electronics,5548,3,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4673,0,Male,0,1,32,35,Electronics,3796,4,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
4674,0,Male,0,1,19,26,Electronics,5166,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4675,0,Male,0,0,35,18,UsedCar,2819,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4676,1,Male,0,1,26,4,Furniture,502,4,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4677,1,Female,0,0,30,32,Furniture,6506,2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
4678,1,Female,0,0,34,17,NewCar,4347,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4679,0,Male,0,1,35,4,NewCar,1514,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4680,1,Female,0,0,41,8,NewCar,250,3,2,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4681,1,Male,0,1,46,24,Furniture,2783,2,2,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1
4682,0,Male,0,0,32,26,Electronics,7853,3,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4683,0,Female,0,0,31,38,NewCar,8182,4,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
4684,1,Male,0,1,32,24,Furniture,7019,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4685,-1,Female,0,1,47,24,UsedCar,4371,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4686,1,Male,0,1,27,4,Furniture,1957,2,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4687,1,Male,0,1,30,6,Business,1741,4,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
4688,1,Male,0,1,48,19,NewCar,3026,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4689,0,Male,0,1,43,16,NewCar,5231,2,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
4690,1,Male,0,1,26,17,Electronics,4085,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4691,1,Male,0,1,37,8,NewCar,3420,2,4,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4692,1,Male,0,1,41,8,Electronics,250,2,3,2,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4693,1,Male,0,0,39,36,UsedCar,5482,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4694,-1,Male,0,0,30,33,NewCar,5402,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4695,1,Male,0,0,19,21,NewCar,250,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4696,0,Male,0,1,32,51,Electronics,8036,4,4,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
4697,1,Male,0,1,38,18,Electronics,293,2,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4698,0,Male,0,1,42,23,Education,6468,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4699,0,Female,0,1,59,20,Repairs,1724,4,4,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4700,1,Female,0,0,37,19,Electronics,2574,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4701,1,Male,0,0,49,27,Furniture,4105,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4702,-1,Female,0,0,26,8,NewCar,2097,2,4,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4703,-1,Male,0,0,22,23,Furniture,380,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4704,1,Male,0,0,37,10,Furniture,6481,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4705,1,Male,0,0,34,4,NewCar,250,1,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
4706,1,Female,0,0,28,26,NewCar,4397,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4707,-1,Male,0,1,30,26,Furniture,5437,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
4708,1,Male,0,1,49,10,NewCar,2747,2,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4709,1,Male,0,1,19,18,Furniture,2410,3,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
4710,1,Male,0,1,23,6,UsedCar,2035,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4711,1,Male,0,1,49,19,NewCar,6508,3,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4712,-1,Male,0,1,43,22,NewCar,5156,4,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4713,0,Male,0,1,41,20,Business,3053,4,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4714,0,Male,0,0,47,15,Retraining,1877,3,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
4715,0,Male,0,1,34,4,Furniture,250,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4716,1,Female,0,1,40,24,NewCar,5253,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4717,1,Male,0,1,32,17,Furniture,2150,4,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4718,0,Male,0,1,26,30,NewCar,7309,4,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4719,0,Female,0,0,41,21,UsedCar,1855,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4720,0,Male,0,1,19,13,NewCar,887,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4721,1,Female,0,0,47,27,NewCar,8384,4,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4722,1,Male,0,0,27,5,Furniture,881,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4723,0,Female,0,0,46,8,Retraining,2377,2,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4724,1,Male,0,0,45,16,Business,2405,1,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4725,0,Male,0,0,38,24,Furniture,5520,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4726,1,Male,0,0,19,25,Furniture,6146,3,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1
4727,0,Male,0,1,35,36,NewCar,1687,4,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4728,1,Female,0,0,32,18,Electronics,6783,3,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4729,1,Male,0,1,41,29,Retraining,9729,3,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
4730,1,Male,0,0,19,44,Retraining,3361,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
4731,0,Male,0,1,56,10,Electronics,4194,3,2,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
4732,1,Male,0,1,35,27,Furniture,605,2,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
4733,1,Male,0,0,54,24,Electronics,4584,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
4734,0,Male,0,0,40,17,Furniture,2797,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4735,0,Female,0,0,29,33,NewCar,4162,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
4736,1,Male,0,1,51,29,HomeAppliances,2753,4,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
4737,1,Male,0,1,26,22,Furniture,3523,2,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4738,1,Male,0,0,34,14,Electronics,250,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4739,1,Male,0,1,41,12,Business,3889,2,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4740,0,Female,0,1,23,26,Electronics,1470,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4741,0,Female,0,0,43,5,Electronics,2685,1,4,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
4742,0,Male,0,1,20,17,Furniture,495,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4743,1,Male,0,1,27,33,Retraining,7117,4,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4744,0,Male,0,1,33,25,UsedCar,6400,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4745,-1,Male,0,1,37,24,Retraining,5887,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4746,1,Male,0,0,27,4,Business,250,4,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4747,0,Male,0,1,48,39,Electronics,4081,4,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
4748,0,Male,0,0,33,22,Business,4818,2,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4749,1,Female,0,0,52,21,Retraining,1299,4,4,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1
4750,-1,Male,0,0,29,29,Furniture,2632,4,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4751,0,Male,0,0,30,11,UsedCar,404,4,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4752,1,Male,0,0,32,11,NewCar,3100,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
4753,1,Male,0,1,40,24,NewCar,2888,2,4,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
4754,1,Male,0,1,42,42,NewCar,7693,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4755,0,Male,0,1,35,4,Electronics,1887,1,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4756,1,Male,0,0,44,4,Electronics,250,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4757,0,Female,0,0,60,5,Furniture,6200,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4758,0,Male,0,0,54,12,Electronics,3926,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4759,0,Male,0,1,47,5,UsedCar,2756,4,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4760,1,Male,0,1,24,19,Furniture,6823,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
4761,0,Male,0,0,32,40,Electronics,3168,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
4762,1,Male,0,1,29,39,Education,5212,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4763,0,Male,0,0,25,11,NewCar,1389,4,2,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4764,1,Male,0,0,30,16,NewCar,2818,4,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
4765,0,Male,0,1,61,32,NewCar,3483,4,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4766,-1,Male,0,0,46,17,Electronics,1257,4,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4767,1,Male,0,1,27,33,NewCar,9961,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4768,0,Male,0,0,41,13,NewCar,1994,3,4,2,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
4769,1,Female,0,1,26,32,NewCar,3578,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4770,0,Female,0,0,36,4,Electronics,250,4,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4771,0,Male,0,1,19,4,NewCar,3540,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4772,0,Male,0,0,29,4,NewCar,1522,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4773,0,Male,0,0,45,43,Business,5748,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4774,1,Male,0,1,34,11,Furniture,438,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4775,1,Male,0,1,25,22,Electronics,1686,2,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
4776,1,Female,0,0,38,4,NewCar,250,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4777,1,Male,0,1,30,5,Furniture,576,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4778,0,Male,0,1,23,22,NewCar,1268,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4779,1,Male,0,0,52,41,UsedCar,3907,4,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4780,1,Male,0,1,39,36,NewCar,9239,4,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
4781,1,Male,0,1,41,33,NewCar,7393,1,4,2,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
4782,1,Male,0,1,45,15,NewCar,2865,2,3,1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
4783,0,Female,0,0,28,25,NewCar,2886,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4784,1,Male,0,1,49,8,Furniture,1190,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4785,1,Male,0,0,55,6,Electronics,250,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4786,1,Male,0,0,45,20,NewCar,6172,2,2,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4787,0,Male,0,1,43,39,Furniture,5095,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4788,0,Female,0,0,26,4,Electronics,250,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4789,1,Male,0,1,68,35,UsedCar,5166,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4790,1,Male,0,1,62,9,Business,996,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4791,0,Male,0,1,53,10,Electronics,3718,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4792,-1,Male,0,1,44,19,Education,4734,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4793,1,Male,0,0,27,17,Education,5588,2,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4794,1,Male,0,0,25,9,NewCar,2034,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4795,1,Male,0,0,63,23,UsedCar,6880,4,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4796,1,Male,0,0,22,4,Furniture,250,4,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4797,0,Male,0,0,21,30,Retraining,1267,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
4798,0,Male,0,1,33,19,NewCar,7377,4,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4799,-1,Female,0,0,38,37,NewCar,9432,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4800,0,Male,0,0,38,4,Electronics,250,3,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4801,0,Female,0,0,27,15,Electronics,1194,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4802,0,Male,0,1,42,25,Furniture,5095,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
4803,-1,Male,0,1,46,27,Furniture,2539,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4804,0,Male,0,1,19,4,Furniture,1616,3,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4805,-1,Male,0,0,32,22,Electronics,5510,2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4806,1,Male,0,0,34,9,Business,250,2,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4807,-1,Male,0,1,19,18,NewCar,250,4,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4808,-1,Female,0,0,25,21,Furniture,5761,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4809,-1,Male,0,0,32,8,Electronics,250,4,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
