GoodCustomer,Gender,ForeignWorker,Single,Age,LoanDuration,PurposeOfLoan,LoanAmount,LoanRateAsPercentOfIncome,YearsAtCurrentHome,NumberOfOtherLoansAtBank,NumberOfLiableIndividuals,HasTelephone,CheckingAccountBalance_geq_0,CheckingAccountBalance_geq_200,SavingsAccountBalance_geq_100,SavingsAccountBalance_geq_500,MissedPayments,NoCurrentLoan,CriticalAccountOrLoansElsewhere,OtherLoansAtBank,OtherLoansAtStore,HasCoapplicant,HasGuarantor,OwnsHouse,RentsHouse,Unemployed,YearsAtCurrentJob_lt_1,YearsAtCurrentJob_geq_4,JobClassIsSkilled
-1,Male,0,1,36,10,Other,1154,4,4,4,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
-1,Male,0,1,23,5,UsedCar,3868,3,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,Male,0,1,22,15,NewCar,3069,4,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
-1,Female,0,1,28,6,Furniture,4583,2,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
1,Male,0,1,45,6,Other,3448,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
1,Male,0,0,30,20,Business,1371,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,47,14,Business,1595,4,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
-1,Male,0,1,33,60,NewCar,2366,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1,Male,0,1,46,36,UsedCar,1198,1,4,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,45,4,Retraining,2063,4,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
1,Male,0,1,24,60,Other,12389,4,4,2,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1
1,Male,0,0,29,18,Other,4716,3,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1,Male,0,0,45,13,Other,1203,4,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Female,1,1,55,11,HomeAppliances,5595,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
-1,Female,0,0,58,60,Furniture,5866,4,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
-1,Male,0,0,47,26,Furniture,1374,4,2,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1
1,Female,0,0,24,12,Furniture,4272,4,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1,Female,0,0,42,9,Business,1864,4,4,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1,Female,0,0,23,45,NewCar,4297,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
-1,Male,0,0,30,9,UsedCar,639,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,0,24,47,Business,4933,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1,Male,0,1,67,20,HomeAppliances,4788,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
-1,Male,0,1,68,27,Electronics,3485,2,2,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
1,Female,0,1,21,30,Electronics,2483,1,2,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1,Female,0,1,29,10,Business,10297,4,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
1,Male,1,1,19,8,Education,1533,1,3,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1
-1,Male,0,0,47,21,Business,1936,2,2,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,Male,0,0,74,47,NewCar,1163,4,2,1,2,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1
-1,Male,1,1,57,18,Repairs,3622,3,2,2,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
1,Male,0,0,40,15,Other,2751,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
1,Male,0,1,32,33,UsedCar,433,2,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,0,22,27,UsedCar,1537,4,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,0,1,61,12,Education,926,2,2,1,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Female,0,0,28,20,Retraining,1278,3,3,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
1,Male,0,1,28,16,NewCar,3959,4,4,4,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
1,Male,0,1,63,15,Furniture,8487,4,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Female,0,1,32,48,Furniture,6681,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,0,1,35,24,Business,1800,1,3,2,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Male,1,0,53,20,Furniture,2225,4,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,27,10,Other,7511,2,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,Male,0,0,23,15,Furniture,1322,2,4,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1,Male,0,0,36,18,Repairs,7057,1,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,1,0,24,24,NewCar,3711,4,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1
1,Male,0,1,37,21,UsedCar,1884,4,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1,Male,0,0,33,21,Repairs,1445,4,4,2,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,1,65,39,Electronics,11816,4,1,1,2,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
1,Male,0,1,41,33,NewCar,1544,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,Male,0,1,42,60,Electronics,3763,2,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,59,27,Electronics,1851,4,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Female,0,0,25,47,NewCar,1887,3,3,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1
-1,Male,0,1,54,24,Furniture,9566,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-1,Male,0,1,38,21,Other,3780,4,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,50,12,Electronics,2439,4,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
1,Male,0,1,70,18,Business,2360,2,1,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
-1,Male,0,0,28,12,Electronics,3780,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,1,0,37,14,Business,6078,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
-1,Male,0,0,23,40,NewCar,2012,4,2,3,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1,Female,0,1,61,36,Other,2782,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,39,30,Business,1453,3,4,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,34,47,Electronics,2579,4,4,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
-1,Male,0,1,59,10,Business,4169,3,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,1,1,64,6,Electronics,625,4,4,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,19,15,Electronics,4933,4,4,2,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
-1,Male,0,0,75,9,Electronics,3343,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,24,18,Education,1291,1,4,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,1,0,21,36,Electronics,674,1,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Male,0,0,42,18,Education,2445,2,2,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
1,Female,0,1,60,10,Furniture,3077,4,3,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
-1,Male,0,1,41,40,Furniture,448,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-1,Female,1,0,22,18,UsedCar,3966,2,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1
1,Male,0,1,24,14,Electronics,10722,2,2,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Male,0,1,38,42,HomeAppliances,1526,1,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1,Male,0,1,25,39,Repairs,5493,4,2,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0
1,Male,0,0,36,18,Other,3556,4,4,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,Male,0,0,27,15,Electronics,2708,4,2,2,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0
1,Male,0,1,66,18,Furniture,1316,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,0,47,12,Furniture,5045,4,2,4,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
-1,Male,0,1,26,16,Repairs,1512,2,2,2,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
-1,Male,0,0,46,36,Electronics,4712,2,2,4,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
1,Male,0,0,21,36,Business,2225,3,4,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
-1,Male,0,1,26,45,UsedCar,2964,4,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,1,70,15,Electronics,2323,4,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,1,62,54,Business,428,2,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,1,1,36,15,NewCar,958,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
1,Female,0,1,33,16,Education,1382,4,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1,Female,0,1,59,45,Electronics,6260,1,2,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1
1,Male,0,1,41,42,Business,2022,4,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,1,0,23,12,Other,3527,3,4,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1,Female,1,1,34,20,Electronics,1884,1,4,4,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,0,1,67,15,HomeAppliances,781,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
-1,Male,0,1,24,11,Business,1282,3,4,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
1,Male,0,1,63,12,NewCar,1283,4,4,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
1,Male,0,1,44,36,Repairs,2859,4,4,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1
-1,Male,0,0,39,45,Education,2214,1,4,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,Female,1,1,36,6,UsedCar,2611,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
1,Male,1,1,48,36,NewCar,7476,2,2,4,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1
1,Male,1,1,24,6,NewCar,4844,4,4,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1
1,Male,0,1,67,8,NewCar,806,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,0,57,4,NewCar,7174,1,2,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1
1,Male,0,0,21,26,HomeAppliances,2538,4,4,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Female,0,0,47,6,NewCar,1938,2,2,2,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1
1,Male,0,1,60,15,Furniture,6078,4,2,2,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0
-1,Male,0,1,22,21,Education,691,4,2,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,Male,0,1,40,36,UsedCar,6568,4,1,4,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1
-1,Male,1,1,27,30,Repairs,1980,3,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Female,0,0,33,24,Electronics,2353,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
-1,Female,0,1,60,4,UsedCar,3148,2,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,1,48,24,Business,1101,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,58,5,Other,2246,2,4,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0
1,Male,0,1,54,14,Electronics,1979,3,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Male,1,1,75,12,Other,3966,4,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,66,21,Business,1262,4,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,48,10,Other,2629,4,4,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1
-1,Male,0,0,62,39,Electronics,5117,4,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
1,Male,0,0,29,21,NewCar,250,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
1,Male,0,0,27,8,Repairs,5951,4,2,2,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1
1,Male,0,0,67,24,NewCar,2569,2,4,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1
1,Male,0,0,34,54,NewCar,4042,1,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1
1,Female,0,0,33,7,UsedCar,609,4,4,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Male,0,1,40,21,Repairs,5084,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,Male,0,1,52,39,Repairs,4817,4,2,2,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,Female,1,1,36,18,NewCar,731,4,2,2,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,59,27,UsedCar,3617,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,61,10,UsedCar,1355,1,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,1,70,16,Furniture,1567,4,4,1,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,Male,0,1,41,9,NewCar,9566,1,4,3,2,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
-1,Male,0,1,40,24,NewCar,3059,2,2,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1
1,Male,0,1,39,30,Retraining,2743,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
-1,Male,0,1,63,20,NewCar,884,3,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Female,0,0,60,22,Furniture,3966,4,4,3,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1,Male,0,0,48,14,Electronics,6078,2,4,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1
1,Male,0,1,44,47,Furniture,5302,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,1,59,24,UsedCar,6199,4,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-1,Female,0,0,42,5,Furniture,1271,2,1,4,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1
-1,Male,1,1,58,54,Education,1934,4,4,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1
1,Female,1,1,64,28,NewCar,4455,4,4,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-1,Male,1,0,60,15,HomeAppliances,759,4,3,4,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
-1,Male,0,1,26,22,Electronics,2214,4,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
-1,Female,1,1,23,8,NewCar,2538,4,1,3,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
-1,Male,1,0,43,12,HomeAppliances,1555,3,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
1,Male,0,0,59,42,Repairs,7865,4,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
1,Male,0,0,45,42,UsedCar,1433,1,4,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
1,Male,0,0,48,10,Other,2133,1,4,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,0,37,10,Other,8613,3,2,3,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
-1,Female,0,1,44,12,Furniture,2662,1,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Female,0,1,67,7,HomeAppliances,1313,3,2,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
-1,Male,0,0,24,30,NewCar,7408,4,1,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,Female,0,0,26,8,NewCar,1747,4,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
1,Male,0,0,55,48,Furniture,2389,3,3,4,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
-1,Male,0,1,51,5,Business,9960,1,4,2,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
1,Male,0,0,53,21,Electronics,1963,1,3,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-1,Male,0,0,62,21,Business,1837,4,2,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
-1,Female,1,0,22,36,Furniture,2743,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,Male,0,0,57,47,Furniture,753,4,4,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1
-1,Male,0,1,24,15,Electronics,1808,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
-1,Female,0,1,45,36,NewCar,2149,4,4,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
1,Male,0,0,34,24,Furniture,1961,4,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Male,0,1,43,40,Furniture,2063,4,4,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,Male,1,1,60,10,Furniture,2100,3,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,0,1,64,48,Furniture,1620,4,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
1,Male,1,1,22,8,NewCar,918,4,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
-1,Male,0,0,33,10,Other,629,3,2,2,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,1,41,6,UsedCar,1047,4,3,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
1,Male,0,1,36,60,Business,368,4,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,1,1,31,27,Furniture,2241,4,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Female,0,0,21,5,Business,2753,3,4,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1
-1,Male,0,1,43,18,Other,6229,2,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,55,14,Education,2862,4,3,1,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
1,Female,0,0,20,4,Education,3368,1,2,2,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1
1,Male,0,0,68,16,NewCar,7308,2,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,1,1,21,12,Business,1554,3,4,2,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0
1,Male,0,0,68,18,Business,3660,4,4,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
-1,Male,0,0,46,18,UsedCar,1388,4,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
-1,Female,0,0,75,36,Education,2993,1,4,3,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1
1,Male,0,0,55,15,UsedCar,5951,4,2,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1
1,Female,0,0,60,13,Repairs,1410,4,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
1,Male,1,1,19,54,UsedCar,1168,3,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,Male,0,1,38,9,NewCar,1555,2,2,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Female,0,0,31,4,NewCar,2096,4,2,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
1,Female,0,0,75,54,NewCar,2848,4,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,Male,0,1,74,48,UsedCar,2577,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1,Male,1,0,57,10,NewCar,6887,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Female,0,1,22,13,UsedCar,1007,4,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
1,Male,0,0,31,47,Education,1103,4,4,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,23,47,Business,836,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Male,0,1,40,30,Electronics,707,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1,Male,0,0,29,5,NewCar,11590,2,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,Female,0,0,36,20,NewCar,3398,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,52,48,Electronics,960,4,4,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,Male,0,0,48,12,Repairs,918,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
-1,Male,1,1,26,54,Furniture,12389,2,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,Male,0,0,29,26,Electronics,3430,2,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
-1,Male,0,1,44,21,Electronics,11328,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,0,1,22,12,Furniture,983,4,4,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Female,0,0,47,4,Electronics,790,4,3,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
1,Male,0,0,64,14,UsedCar,626,4,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1
1,Male,0,0,36,48,Repairs,8229,1,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
-1,Female,0,1,33,42,Furniture,1126,4,4,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0
-1,Male,1,0,24,16,UsedCar,14555,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
1,Male,0,0,49,7,Retraining,1282,2,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,Female,0,1,38,7,Business,1285,1,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
-1,Female,1,0,23,48,Electronics,3632,4,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
1,Female,0,1,47,21,Business,3812,4,4,2,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
-1,Male,0,1,53,33,NewCar,3973,4,4,3,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1
1,Male,1,1,53,36,Electronics,2577,4,2,3,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1
1,Male,0,1,25,22,Electronics,2764,4,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1
1,Male,0,1,62,21,Electronics,1275,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
-1,Female,0,1,46,10,Furniture,2288,3,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Male,0,0,47,21,NewCar,1449,4,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1,Male,0,0,25,6,Electronics,1943,3,4,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1
